POD file
  PsiPodParagraphImpl(Perl5 POD: POD_PARAGRAPH)
    PsiPodFormatLinkImpl(Perl5 POD: POD_FORMAT_LINK)
      PsiElement(Perl5 POD: L)('L')
      PsiElement(Perl5 POD: <)('<')
      PsiFormattingSectionContentImpl(Perl5 POD: FORMATTING_SECTION_CONTENT)
        PsiLinkNameImpl(Perl5 POD: LINK_NAME)
          PodIdentifierImpl(Perl5 POD: identifier)('name')
      PsiElement(Perl5 POD: >)('>')
    PsiElement(Perl5 POD: NL)('\n')
  PsiPodParagraphImpl(Perl5 POD: POD_PARAGRAPH)
    PsiPodFormatLinkImpl(Perl5 POD: POD_FORMAT_LINK)
      PsiElement(Perl5 POD: L)('L')
      PsiElement(Perl5 POD: <)('<')
      PsiFormattingSectionContentImpl(Perl5 POD: FORMATTING_SECTION_CONTENT)
        PsiLinkNameImpl(Perl5 POD: LINK_NAME)
          PodIdentifierImpl(Perl5 POD: identifier)('Net')
          PsiElement(Perl5 POD: :)(':')
          PsiElement(Perl5 POD: :)(':')
          PodIdentifierImpl(Perl5 POD: identifier)('Ping')
      PsiElement(Perl5 POD: >)('>')
    PsiElement(Perl5 POD: NL)('\n')
  PsiPodParagraphImpl(Perl5 POD: POD_PARAGRAPH)
    PsiPodFormatLinkImpl(Perl5 POD: POD_FORMAT_LINK)
      PsiElement(Perl5 POD: L)('L')
      PsiElement(Perl5 POD: <)('<')
      PsiFormattingSectionContentImpl(Perl5 POD: FORMATTING_SECTION_CONTENT)
        PsiLinkNameImpl(Perl5 POD: LINK_NAME)
          PodIdentifierImpl(Perl5 POD: identifier)('name')
        PsiElement(Perl5 POD: /)('/')
        PsiElement(Perl5 POD: ")('"')
        PsiLinkSectionImpl(Perl5 POD: LINK_SECTION)
          PodIdentifierImpl(Perl5 POD: identifier)('sec')
        PsiElement(Perl5 POD: ")('"')
      PsiElement(Perl5 POD: >)('>')
    PsiElement(Perl5 POD: NL)('\n')
  PsiPodParagraphImpl(Perl5 POD: POD_PARAGRAPH)
    PsiPodFormatLinkImpl(Perl5 POD: POD_FORMAT_LINK)
      PsiElement(Perl5 POD: L)('L')
      PsiElement(Perl5 POD: <)('<')
      PsiFormattingSectionContentImpl(Perl5 POD: FORMATTING_SECTION_CONTENT)
        PsiLinkNameImpl(Perl5 POD: LINK_NAME)
          PodIdentifierImpl(Perl5 POD: identifier)('name')
        PsiElement(Perl5 POD: /)('/')
        PsiLinkSectionImpl(Perl5 POD: LINK_SECTION)
          PodIdentifierImpl(Perl5 POD: identifier)('sec')
      PsiElement(Perl5 POD: >)('>')
    PsiElement(Perl5 POD: NL)('\n')
  PsiPodParagraphImpl(Perl5 POD: POD_PARAGRAPH)
    PsiPodFormatLinkImpl(Perl5 POD: POD_FORMAT_LINK)
      PsiElement(Perl5 POD: L)('L')
      PsiElement(Perl5 POD: <)('<')
      PsiFormattingSectionContentImpl(Perl5 POD: FORMATTING_SECTION_CONTENT)
        PsiLinkNameImpl(Perl5 POD: LINK_NAME)
          PodIdentifierImpl(Perl5 POD: identifier)('perlsyn')
        PsiElement(Perl5 POD: /)('/')
        PsiElement(Perl5 POD: ")('"')
